,location,total_sqft,bath,price,bhk
4894,Lingadheeranahalli,1683.0,3.0,109.0,3
4895,Lingadheeranahalli,1519.0,3.0,93.0,3
4896,Lingadheeranahalli,1521.0,3.0,94.99,3
4897,Lingadheeranahalli,1682.0,3.0,120.0,3
4898,Lingadheeranahalli,1521.0,3.0,94.71,3
4899,Lingadheeranahalli,1893.0,3.0,130.0,3
4900,Lingadheeranahalli,1705.0,3.0,110.0,3
4901,Lingadheeranahalli,2245.0,4.0,154.0,4
4902,Lingadheeranahalli,1682.0,3.0,113.0,3
4903,Lingadheeranahalli,1682.0,3.0,114.0,3
4904,Lingadheeranahalli,1506.0,3.0,95.0,3
4905,Lingadheeranahalli,1683.0,3.0,110.0,3
4906,Lingadheeranahalli,1684.0,3.0,120.0,3
4907,Lingadheeranahalli,2236.0,4.0,153.0,4
4908,Lingadheeranahalli,1894.0,4.0,114.0,3
4909,Lingadheeranahalli,2240.0,4.0,160.0,4
4910,Magadi Road,3600.0,6.0,141.0,6
4911,Magadi Road,1116.0,2.0,50.0,2
4913,Magadi Road,884.0,2.0,41.1,2
4914,Magadi Road,1005.0,2.0,55.78,2
4915,Magadi Road,1500.0,2.0,93.0,4
4917,Magadi Road,1345.0,2.0,55.0,2
4918,Magadi Road,600.0,1.0,22.0,2
4919,Magadi Road,1191.0,2.0,55.38,3
4920,Magadi Road,5000.0,6.0,360.0,5
4921,Magadi Road,1116.0,2.0,51.89,2
4922,Magadi Road,1052.0,2.0,60.0,3
4923,Magadi Road,750.0,2.0,27.0,2
4924,Magadi Road,940.0,2.0,50.0,2
4925,Magadi Road,1318.0,2.0,68.0,3
4926,Magadi Road,884.0,2.0,48.0,2
4928,Mahadevpura,1150.0,2.0,52.0,2
4929,Mahadevpura,1250.0,2.0,52.0,2
4930,Mahadevpura,1260.0,2.0,57.6,2
4931,Mahadevpura,730.0,1.0,35.0,1
4932,Mahadevpura,1434.0,2.0,67.39,3
4933,Mahadevpura,1146.0,2.0,53.8,2
4934,Mahadevpura,1532.0,2.0,62.0,2
4935,Mahadevpura,1620.0,2.0,76.0,3
4936,Mahadevpura,1136.0,2.0,64.5,2
4937,Mahadevpura,1400.0,2.0,65.8,3
4938,Mahadevpura,1137.0,2.0,53.4,2
4939,Mahadevpura,1601.0,3.0,95.0,3
4940,Mahadevpura,1450.0,3.0,75.0,3
4941,Mahadevpura,1152.0,2.0,54.0,2
4942,Mahadevpura,1212.0,2.0,56.9,2
4944,Mahadevpura,1505.0,3.0,78.0,3
4945,Mahadevpura,1500.0,2.0,70.0,3
4946,Mahadevpura,1236.0,2.0,58.0,2
4947,Mahadevpura,1236.0,2.0,58.0,2
4948,Mahadevpura,1120.0,2.0,53.0,2
4949,Mahalakshmi Layout,1575.0,5.0,158.0,4
4950,Mahalakshmi Layout,1105.0,2.0,80.0,2
4951,Mahalakshmi Layout,1200.0,3.0,160.0,4
4952,Mahalakshmi Layout,1200.0,2.0,110.0,3
4953,Mahalakshmi Layout,1876.0,3.0,150.0,3
4954,Mallasandra,1665.0,3.0,95.0,3
4955,Mallasandra,1665.0,3.0,86.58,3
4956,Mallasandra,1340.0,2.0,61.0,2
4957,Mallasandra,1325.0,2.0,70.0,2
4958,Mallasandra,1665.0,3.0,86.91,3
4959,Mallasandra,1325.0,2.0,70.0,2
4960,Mallasandra,905.0,2.0,40.0,2
4961,Mallasandra,1325.0,2.0,65.0,2
4962,Mallasandra,1325.0,2.0,73.0,2
4963,Mallasandra,1565.0,2.0,69.0,2
4964,Mallasandra,905.0,2.0,35.0,2
4966,Mallasandra,1100.0,2.0,76.3,3
4967,Malleshpalya,1140.0,2.0,46.5,2
4968,Malleshpalya,1225.0,2.0,46.86,2
4970,Malleshpalya,1052.0,2.0,50.0,2
4971,Malleshpalya,1405.0,2.0,77.0,3
4972,Malleshpalya,1065.0,2.0,50.0,2
4973,Malleshpalya,1210.0,2.0,55.0,2
4975,Malleshpalya,1060.0,2.0,40.0,2
4976,Malleshpalya,1430.0,2.0,69.5,3
4977,Malleshpalya,1421.0,2.0,90.0,2
4978,Malleshpalya,1245.0,2.0,55.0,2
4979,Malleshpalya,1200.0,2.0,46.0,2
4980,Malleshpalya,1225.0,2.0,52.0,2
4981,Malleshwaram,705.0,1.0,67.0,1
4982,Malleshwaram,12000.0,7.0,2200.0,7
4983,Malleshwaram,2500.0,5.0,325.0,4
4984,Malleshwaram,2006.0,3.0,297.0,3
4985,Malleshwaram,686.0,1.0,62.5,1
4986,Malleshwaram,2475.0,4.0,332.0,3
4987,Malleshwaram,2610.0,3.0,399.0,3
4988,Malleshwaram,2475.0,4.0,320.0,3
4989,Malleshwaram,900.0,2.0,95.0,2
4990,Malleshwaram,1420.0,2.0,158.0,2
4991,Malleshwaram,2000.0,3.0,250.0,3
4992,Malleshwaram,2215.0,3.0,275.0,3
4994,Malleshwaram,2475.0,4.0,300.0,3
4996,Malleshwaram,2215.0,4.0,310.0,3
4997,Malleshwaram,480.0,1.0,60.0,1
4998,Malleshwaram,1290.0,2.0,120.0,2
4999,Malleshwaram,2475.0,4.0,326.0,3
5000,Malleshwaram,2476.0,3.0,337.0,3
5001,Malleshwaram,900.0,2.0,90.0,2
5003,Malleshwaram,2050.0,4.0,270.0,3
5004,Malleshwaram,900.0,2.0,72.0,2
5005,Malleshwaram,620.0,1.0,86.8,1
5006,Malleshwaram,600.0,1.0,68.0,2
5007,Malleshwaram,2475.0,4.0,337.0,3
5008,Malleshwaram,2215.0,3.0,275.0,3
5009,Malleshwaram,2215.0,3.0,330.0,3
5011,Malleshwaram,1020.0,2.0,80.0,2
5012,Malleshwaram,600.0,1.0,90.0,2
5013,Malleshwaram,2200.0,3.0,275.0,3
5014,Malleshwaram,2475.0,4.0,326.0,3
5015,Malleshwaram,1500.0,2.0,140.0,2
5016,Malleshwaram,2475.0,4.0,340.0,3
5017,Malleshwaram,1400.0,2.0,190.0,2
5018,Malleshwaram,2475.0,4.0,300.0,3
5019,Malleshwaram,2400.0,3.0,380.0,3
5020,Malleshwaram,580.0,1.0,45.0,1
5021,Malleshwaram,1410.0,2.0,125.0,2
5024,Marathahalli,1220.0,2.0,57.0,2
5025,Marathahalli,1200.0,2.0,52.0,2
5026,Marathahalli,1200.0,2.0,60.0,2
5027,Marathahalli,1933.0,3.0,140.0,3
5028,Marathahalli,950.0,2.0,46.96,2
5029,Marathahalli,1230.0,2.0,80.0,2
5030,Marathahalli,3800.0,4.0,250.0,4
5031,Marathahalli,1019.0,2.0,49.85,2
5032,Marathahalli,1215.0,2.0,67.0,2
5033,Marathahalli,2181.0,3.0,152.0,4
5034,Marathahalli,1170.0,2.0,53.0,2
5035,Marathahalli,1019.0,2.0,49.86,2
5036,Marathahalli,1325.0,2.0,71.55,2
5037,Marathahalli,1220.0,2.0,56.5,2
5039,Marathahalli,1152.0,2.0,56.0,2
5040,Marathahalli,1610.0,3.0,90.0,3
5041,Marathahalli,1146.0,2.0,70.0,2
5043,Marathahalli,1469.0,3.0,89.0,3
5048,Marathahalli,2519.0,5.0,185.0,4
5050,Marathahalli,957.0,2.0,46.9,2
5051,Marathahalli,1583.0,3.0,105.0,3
5052,Marathahalli,2524.0,5.0,190.0,4
5056,Marathahalli,1071.0,2.0,52.25,2
5057,Marathahalli,1215.0,2.0,58.86,2
5058,Marathahalli,1102.0,2.0,53.67,2
5059,Marathahalli,1900.0,3.0,123.0,3
5060,Marathahalli,1045.0,2.0,60.0,2
5062,Marathahalli,1215.0,2.0,58.86,2
5063,Marathahalli,1365.0,2.0,73.0,2
5068,Marathahalli,1208.0,2.0,70.0,2
5069,Marathahalli,1325.0,1.0,92.0,2
5070,Marathahalli,1525.0,3.0,90.0,3
5071,Marathahalli,1937.0,3.0,140.0,3
5072,Marathahalli,1550.0,3.0,83.0,3
5073,Marathahalli,1350.0,2.0,86.0,2
5074,Marathahalli,957.0,2.0,47.0,2
5076,Marathahalli,1230.0,2.0,57.0,2
5077,Marathahalli,1200.0,2.0,58.0,2
5079,Marathahalli,607.0,1.0,35.0,1
5080,Marathahalli,1583.0,3.0,109.0,3
5081,Marathahalli,1075.0,2.0,52.43,2
5082,Marathahalli,1360.0,2.0,103.0,2
5083,Marathahalli,1220.0,2.0,58.5,2
5084,Marathahalli,950.0,2.0,45.68,2
5085,Marathahalli,615.0,1.0,44.0,1
5086,Marathahalli,1595.0,3.0,90.0,3
5087,Marathahalli,1350.0,2.0,89.0,2
5088,Marathahalli,1020.0,2.0,57.0,2
5089,Marathahalli,1600.0,3.0,88.0,2
5090,Marathahalli,780.0,1.0,55.0,1
5091,Marathahalli,1710.0,3.0,100.0,3
5093,Marathahalli,1358.0,2.0,81.0,2
5094,Marathahalli,1205.0,2.0,75.0,2
5095,Marathahalli,1730.0,3.0,110.0,3
5096,Marathahalli,1583.0,3.0,115.0,3
5097,Marathahalli,1200.0,2.0,67.0,2
5098,Marathahalli,1095.0,2.0,60.0,2
5099,Marathahalli,1060.0,2.0,48.0,2
5100,Marathahalli,1050.0,2.0,65.0,2
5101,Marathahalli,1102.0,2.0,53.67,2
5102,Marathahalli,1026.0,2.0,49.95,2
5105,Marathahalli,1220.0,2.0,59.0,2
5106,Marathahalli,881.0,2.0,48.06,2
5108,Marathahalli,1710.0,3.0,100.0,3
5109,Marathahalli,1680.0,3.0,105.0,3
5110,Marathahalli,1910.0,3.0,119.0,3
5111,Marathahalli,1602.0,2.0,104.0,2
5112,Marathahalli,700.0,1.0,38.0,1
5113,Marathahalli,1469.0,3.0,89.0,3
5115,Marathahalli,1690.0,3.0,116.0,3
5116,Marathahalli,1065.0,2.0,55.0,2
5117,Marathahalli,1693.0,3.0,125.0,3
5118,Marathahalli,1693.0,3.0,125.0,3
5119,Marathahalli,1196.0,2.0,57.9,2
5120,Marathahalli,1595.0,3.0,88.0,3
5121,Marathahalli,2122.0,3.0,125.0,3
5122,Marathahalli,1730.0,3.0,115.0,3
5125,Marathahalli,1125.0,2.0,55.0,2
5126,Marathahalli,1950.0,3.0,115.0,3
5127,Marathahalli,1250.0,2.0,68.0,2
5128,Marathahalli,1125.0,2.0,56.8,2
5129,Marathahalli,1350.0,2.0,90.0,2
5130,Marathahalli,1200.0,2.0,53.0,2
5131,Marathahalli,2500.0,5.0,175.0,4
5132,Marathahalli,957.0,2.0,47.0,2
5135,Marathahalli,1350.0,2.0,60.0,2
5136,Marathahalli,3400.0,4.0,235.0,4
5137,Marathahalli,1350.0,2.0,99.0,2
5139,Marathahalli,1285.0,2.0,55.0,2
5140,Marathahalli,2500.0,5.0,181.0,4
5141,Marathahalli,3800.0,4.0,235.0,4
5142,Marathahalli,3951.0,4.0,230.0,4
5143,Marathahalli,1125.0,2.0,54.8,2
5144,Marathahalli,1700.0,3.0,126.0,3
5146,Marathahalli,1270.0,2.0,73.0,2
5148,Marathahalli,950.0,2.0,46.7,2
5149,Marathahalli,1550.0,3.0,85.0,3
5150,Marathahalli,1019.0,2.0,49.86,2
5151,Marathahalli,1144.0,2.0,65.0,2
5152,Marathahalli,1240.0,2.0,55.0,2
5153,Marathahalli,1100.0,2.0,75.0,1
5154,Marathahalli,1156.0,2.0,52.0,2
5155,Marathahalli,2524.0,5.0,180.0,4
5156,Marathahalli,1135.0,2.0,60.0,2
5157,Marathahalli,1839.0,3.0,130.0,3
5158,Marathahalli,1170.0,2.0,85.0,2
5159,Marathahalli,1102.0,2.0,53.67,2
5160,Marathahalli,1108.0,2.0,60.0,3
5161,Marathahalli,1449.0,3.0,110.0,3
5162,Marathahalli,1360.0,2.0,101.0,2
5163,Marathahalli,1026.0,2.0,50.18,2
5166,Marathahalli,1270.0,2.0,80.0,2
5167,Marathahalli,1100.0,2.0,50.0,2
5168,Marathahalli,1196.0,2.0,57.95,2
5170,Marathahalli,1485.0,2.0,90.0,3
5171,Marathahalli,1146.0,2.0,69.0,2
5172,Margondanahalli,1090.0,2.0,58.0,2
5173,Margondanahalli,1200.0,2.0,58.5,2
5174,Margondanahalli,1200.0,2.0,67.0,2
5176,Margondanahalli,1000.0,2.0,57.0,2
5178,Margondanahalli,600.0,2.0,35.0,2
5179,Margondanahalli,1200.0,2.0,69.0,2
5180,Margondanahalli,900.0,2.0,49.0,2
5181,Margondanahalli,1140.0,2.0,60.0,2
5182,Margondanahalli,1100.0,2.0,55.0,2
5183,Margondanahalli,1152.0,1.0,66.0,2
5185,Margondanahalli,1200.0,2.0,65.0,2
5186,Margondanahalli,1050.0,2.0,58.0,2
5187,Margondanahalli,1160.0,2.0,65.0,2
5188,Margondanahalli,1334.0,2.0,67.76,2
5189,Marsur,1800.0,4.0,145.0,4
5190,Marsur,1200.0,3.0,90.0,3
5191,Marsur,1200.0,3.0,120.0,3
5192,Mico Layout,5000.0,9.0,210.0,9
5193,Mico Layout,1550.0,2.0,65.0,3
5194,Mico Layout,1125.0,2.0,40.0,2
5195,Mico Layout,1190.0,2.0,39.25,2
5196,Mico Layout,800.0,1.0,29.5,1
5197,Mico Layout,1250.0,2.0,44.0,3
5198,Mico Layout,1171.0,2.0,39.0,2
5199,Mico Layout,1200.0,2.0,53.5,2
5200,Mico Layout,1670.0,3.0,59.0,3
5201,Mico Layout,1140.0,2.0,43.0,2
5202,Munnekollal,1170.0,2.0,52.0,2
5203,Munnekollal,1102.0,2.0,53.67,2
5204,Munnekollal,1390.0,3.0,68.0,3
5205,Munnekollal,1200.0,2.0,49.5,2
5206,Munnekollal,950.0,2.0,46.5,2
5207,Munnekollal,1560.0,3.0,75.0,3
5208,Munnekollal,1750.0,3.0,86.5,3
5209,Munnekollal,1385.0,2.0,66.5,3
5210,Munnekollal,1080.0,2.0,45.0,2
5211,Munnekollal,1170.0,2.0,59.0,2
5213,Munnekollal,1200.0,2.0,57.9,3
5214,Munnekollal,1030.0,2.0,50.36,2
5215,Murugeshpalya,1296.0,2.0,81.0,2
5216,Murugeshpalya,1550.0,3.0,74.0,3
5217,Murugeshpalya,1845.0,3.0,91.0,3
5218,Murugeshpalya,1185.0,2.0,85.0,2
5219,Murugeshpalya,1225.0,2.0,48.0,2
5220,Murugeshpalya,1930.0,3.0,75.0,3
5221,Murugeshpalya,1600.0,2.0,65.0,3
5222,Murugeshpalya,1344.0,2.0,56.0,3
5223,Murugeshpalya,1500.0,2.0,70.0,3
5224,Murugeshpalya,1855.0,3.0,96.0,3
5225,Murugeshpalya,1175.0,2.0,75.0,2
5226,Mysore Road,1175.0,2.0,73.5,2
5227,Mysore Road,1710.0,4.0,91.31,3
5228,Mysore Road,1020.0,2.0,48.95,2
5229,Mysore Road,1175.0,2.0,73.5,2
5230,Mysore Road,1070.0,2.0,45.0,2
5231,Mysore Road,1239.0,2.0,53.0,2
5232,Mysore Road,1060.0,2.0,62.0,2
5233,Mysore Road,980.0,2.0,45.47,2
5234,Mysore Road,883.0,2.0,40.0,2
5235,Mysore Road,1525.0,3.0,96.0,3
5236,Mysore Road,1200.0,2.0,65.0,2
5240,Mysore Road,883.0,2.0,40.95,2
5241,Mysore Road,1070.0,2.0,49.65,2
5243,Mysore Road,883.0,2.0,50.0,2
5244,Mysore Road,1155.0,2.0,51.0,2
5245,Mysore Road,1003.0,2.0,43.0,2
5246,Mysore Road,1237.0,2.0,73.0,2
5247,Mysore Road,883.0,2.0,45.0,2
5248,Mysore Road,1170.0,2.0,65.0,2
5249,Mysore Road,940.0,2.0,43.61,2
5251,Mysore Road,1020.0,2.0,48.95,2
5252,Mysore Road,1568.0,2.0,100.0,3
5255,Mysore Road,500.0,1.0,17.5,1
5256,Mysore Road,1175.0,2.0,70.5,2
5257,Mysore Road,1080.0,2.0,60.0,3
5259,Mysore Road,883.0,2.0,37.0,2
5261,NGR Layout,1020.0,2.0,45.9,2
5262,NGR Layout,1105.0,2.0,49.73,2
5263,NGR Layout,1022.0,2.0,45.9,2
5264,NGR Layout,1020.0,2.0,45.0,2
5265,NGR Layout,1019.0,2.0,45.9,2
5266,NGR Layout,1020.0,2.0,46.0,2
5267,NGR Layout,1021.0,2.0,46.0,2
5268,NGR Layout,1021.0,2.0,45.9,2
5269,NRI Layout,1565.0,2.0,75.0,3
5270,NRI Layout,2500.0,5.0,130.0,5
5271,NRI Layout,1125.0,2.0,45.56,2
5272,NRI Layout,2150.0,4.0,115.0,4
5273,NRI Layout,1250.0,2.0,75.0,2
5274,NRI Layout,1789.0,3.0,75.0,3
5275,NRI Layout,1731.0,3.0,64.11,3
5276,NRI Layout,2400.0,2.0,125.0,2
5278,Nagarbhavi,1350.0,3.0,150.0,3
5279,Nagarbhavi,1200.0,2.0,150.0,2
5281,Nagarbhavi,2400.0,3.0,160.0,3
5282,Nagarbhavi,884.0,2.0,36.0,1
5283,Nagarbhavi,1055.0,2.0,55.0,2
5285,Nagarbhavi,1223.0,2.0,60.0,2
5286,Nagarbhavi,956.0,2.0,49.0,2
5288,Nagarbhavi,1200.0,2.0,150.0,2
5291,Nagarbhavi,1145.0,2.0,40.0,2
5292,Nagarbhavi,300.0,1.0,20.0,1
5293,Nagarbhavi,1250.0,3.0,175.0,4
5294,Nagarbhavi,710.0,2.0,40.0,1
5296,Nagarbhavi,1212.0,2.0,50.0,2
5297,Nagarbhavi,1020.0,2.0,55.0,2
5299,Nagarbhavi,1120.0,2.0,53.0,2
5301,Nagarbhavi,1146.0,2.0,50.0,2
5303,Nagarbhavi,1190.0,2.0,63.0,2
5305,Nagarbhavi,1050.0,2.0,80.0,2
5306,Nagarbhavi,2500.0,3.0,180.0,5
5308,Nagarbhavi,1250.0,3.0,170.0,2
5310,Nagarbhavi,1400.0,2.0,135.0,3
5312,Nagarbhavi,1100.0,2.0,46.2,2
5313,Nagarbhavi,1080.0,2.0,49.0,2
5314,Nagarbhavi,1800.0,3.0,180.0,4
5315,Nagarbhavi,1225.0,2.0,58.0,2
5316,Nagasandra,980.0,2.0,48.0,2
5317,Nagasandra,2400.0,4.0,145.0,4
5318,Nagasandra,7000.0,8.0,450.0,4
5319,Nagasandra,1650.0,3.0,95.0,3
5320,Nagasandra,1500.0,2.0,91.0,2
5321,Nagavara,400.0,1.0,14.0,1
5322,Nagavara,2172.65,3.0,120.0,4
5324,Nagavara,2319.0,3.0,180.0,3
5325,Nagavara,2430.0,4.0,180.0,3
5326,Nagavara,936.0,2.0,40.2,2
5327,Nagavara,1125.0,2.0,44.5,2
5328,Nagavara,1315.0,2.0,70.0,2
5329,Nagavara,1077.0,2.0,50.0,2
5330,Nagavara,2496.0,4.0,125.0,4
5331,Nagavara,1110.0,2.0,44.95,2
5332,Nagavara,1247.0,2.0,58.56,2
5333,Nagavarapalya,1392.0,2.0,99.0,2
5334,Nagavarapalya,705.0,1.0,52.5,1
5335,Nagavarapalya,1300.0,3.0,80.0,3
5336,Nagavarapalya,705.0,1.0,57.0,1
5337,Nagavarapalya,705.0,1.0,55.0,1
5338,Nagavarapalya,705.0,1.0,57.0,1
5339,Nagavarapalya,1335.0,2.0,110.0,2
5340,Nagavarapalya,1260.0,2.0,85.5,2
5341,Narayanapura,1308.0,2.0,89.04,2
5342,Narayanapura,1566.0,3.0,83.3,3
5343,Narayanapura,1485.0,3.0,85.0,3
5344,Narayanapura,1302.0,2.0,69.1,2
5345,Narayanapura,1308.0,2.0,89.04,2
5346,Narayanapura,2357.0,3.0,135.0,3
5347,Narayanapura,2357.0,3.0,135.0,3
5348,Narayanapura,1469.0,2.0,99.14,2
5349,Neeladri Nagar,1053.0,2.0,45.0,2
5350,Neeladri Nagar,1363.0,2.0,68.0,2
5351,Neeladri Nagar,2556.0,3.0,133.0,3
5352,Neeladri Nagar,674.0,1.0,21.0,1
5353,Neeladri Nagar,527.0,1.0,26.0,1
5354,Neeladri Nagar,1167.0,2.0,38.0,3
5355,Neeladri Nagar,1060.0,2.0,35.0,2
5356,Neeladri Nagar,640.0,1.0,20.5,1
5357,Neeladri Nagar,4000.0,12.0,160.0,10
5358,Neeladri Nagar,1105.0,2.0,30.0,2
5359,Neeladri Nagar,1100.0,2.0,30.0,2
5360,Neeladri Nagar,2111.0,3.0,103.0,3
5361,Nehru Nagar,1775.0,3.0,110.0,3
5362,Nehru Nagar,2363.0,5.0,120.0,4
5363,Nehru Nagar,2342.0,3.0,115.0,4
5364,Nehru Nagar,967.0,2.0,41.1,2
5365,Nehru Nagar,1374.0,3.0,72.0,3
5366,Nehru Nagar,1674.0,3.0,90.0,3
5367,Nehru Nagar,1269.0,2.0,63.0,3
5368,Nehru Nagar,1100.0,2.0,50.0,2
5369,Nehru Nagar,1674.0,3.0,81.0,3
5370,OMBR Layout,2420.0,3.0,185.0,3
5371,OMBR Layout,1078.0,2.0,65.0,2
5372,OMBR Layout,1101.0,2.0,65.5,2
5373,OMBR Layout,1041.0,2.0,65.5,2
5374,OMBR Layout,1300.0,2.0,80.0,2
5375,OMBR Layout,1085.0,2.0,64.0,2
5376,OMBR Layout,1855.0,3.0,145.0,3
5377,OMBR Layout,1050.0,2.0,48.0,2
5379,OMBR Layout,1165.0,2.0,88.5,2
5380,OMBR Layout,1101.0,2.0,66.0,2
5381,OMBR Layout,3400.0,4.0,275.0,4
5383,Old Airport Road,2732.0,4.0,204.0,4
5385,Old Airport Road,3356.0,4.0,251.0,4
5386,Old Airport Road,1206.0,2.0,75.0,2
5387,Old Airport Road,2774.0,4.0,207.0,4
5388,Old Airport Road,2690.0,4.0,191.0,4
5389,Old Airport Road,2690.0,4.0,199.0,4
5390,Old Airport Road,1655.0,2.0,97.65,2
5391,Old Airport Road,1075.0,2.0,60.0,2
5392,Old Airport Road,1858.0,2.0,167.0,3
5393,Old Airport Road,1150.0,2.0,90.0,2
5394,Old Airport Road,2690.0,4.0,191.0,4
5395,Old Airport Road,2658.0,5.0,187.0,4
5396,Old Airport Road,946.0,2.0,58.0,2
5397,Old Airport Road,2774.0,4.0,208.0,4
5398,Old Airport Road,2774.0,4.0,208.0,4
5399,Old Airport Road,3200.0,4.0,280.0,4
5400,Old Airport Road,2690.0,4.0,201.0,4
5401,Old Airport Road,1145.0,2.0,75.0,2
5402,Old Airport Road,2732.0,4.0,194.0,4
5403,Old Airport Road,2658.0,5.0,189.0,4
5404,Old Airport Road,2774.0,4.0,197.0,4
5405,Old Airport Road,3496.0,4.0,262.0,4
5406,Old Airport Road,2774.0,4.0,197.0,4
5407,Old Airport Road,2732.0,4.0,204.0,4
5408,Old Airport Road,1798.0,3.0,150.0,3
5409,Old Airport Road,2774.0,4.0,208.0,4
5410,Old Airport Road,1184.0,2.0,78.0,2
5411,Old Airport Road,3504.0,4.0,262.0,4
5412,Old Airport Road,1055.0,2.0,75.0,2
5413,Old Madras Road,1425.0,2.0,94.0,3
5415,Old Madras Road,935.0,2.0,32.72,2
5416,Old Madras Road,3630.0,6.0,195.0,4
5418,Old Madras Road,935.0,2.0,45.0,2
5419,Old Madras Road,1720.0,3.0,100.0,3
5420,Old Madras Road,1200.0,2.0,72.0,2
5421,Old Madras Road,1225.0,2.0,53.55,2
5422,Old Madras Road,1100.0,2.0,70.0,2
5423,Old Madras Road,2760.0,5.0,157.0,3
5424,Old Madras Road,1171.0,2.0,75.0,2
5425,Old Madras Road,935.0,2.0,45.0,2
5426,Old Madras Road,4500.0,7.0,294.0,5
5427,Old Madras Road,2640.0,5.0,142.0,3
5428,Old Madras Road,1065.0,2.0,47.86,2
5429,Old Madras Road,1160.0,2.0,42.0,2
5430,Old Madras Road,2010.0,3.0,125.0,4
5431,Old Madras Road,2010.0,3.0,115.0,4
5432,Old Madras Road,1480.0,2.0,84.0,3
5433,Old Madras Road,2990.0,5.0,210.0,3
5434,Old Madras Road,1210.0,2.0,74.0,2
5436,Old Madras Road,1171.0,2.0,72.0,2
5437,Old Madras Road,3630.0,6.0,196.0,4
5438,Old Madras Road,1480.0,3.0,95.0,3
5440,Old Madras Road,1425.0,2.0,74.31,3
5441,Old Madras Road,1210.0,2.0,80.0,2
5442,Old Madras Road,1859.0,3.0,121.0,3
5443,Old Madras Road,2990.0,5.0,173.0,3
5444,Old Madras Road,1299.0,2.0,95.0,2
5445,Old Madras Road,4000.0,4.0,225.0,4
5447,Old Madras Road,2300.0,3.0,142.0,3
5449,Old Madras Road,1157.0,2.0,47.32,2
5450,Old Madras Road,3630.0,6.0,207.0,4
5451,Old Madras Road,1210.0,2.0,80.0,2
5452,Old Madras Road,1210.0,2.0,77.0,2
5453,Old Madras Road,1165.0,2.0,40.77,2
5454,Old Madras Road,935.0,2.0,32.0,2
5456,Old Madras Road,1330.0,2.0,74.0,2
5457,Old Madras Road,1720.0,3.0,106.0,3
5458,Old Madras Road,1157.0,2.0,47.32,2
5459,Old Madras Road,2640.0,5.0,150.0,3
5460,Old Madras Road,2990.0,3.0,170.0,3
5462,Old Madras Road,935.0,2.0,37.77,2
5463,Old Madras Road,1171.0,2.0,73.0,2
5464,Old Madras Road,1630.0,3.0,110.0,3
5465,Old Madras Road,1165.0,2.0,52.0,2
5466,Old Madras Road,2640.0,2.0,170.0,2
5467,Old Madras Road,1165.0,2.0,51.42,2
5468,Old Madras Road,935.0,2.0,32.72,2
5469,Old Madras Road,1211.0,2.0,45.0,2
5470,Padmanabhanagar,1020.0,2.0,63.0,2
5471,Padmanabhanagar,1176.0,2.0,62.0,2
5472,Padmanabhanagar,1258.0,2.0,115.0,2
5474,Padmanabhanagar,1100.0,2.0,65.0,2
5475,Padmanabhanagar,3400.0,3.0,210.0,4
5479,Padmanabhanagar,4500.0,4.0,360.0,3
5480,Padmanabhanagar,1200.0,2.0,60.0,2
5482,Padmanabhanagar,1000.0,1.0,90.0,2
5483,Padmanabhanagar,1067.0,2.0,52.0,2
5487,Padmanabhanagar,1100.0,2.0,60.0,2
5488,Padmanabhanagar,2051.0,3.0,180.0,3
5489,Padmanabhanagar,2051.0,3.0,170.0,3
5490,Pai Layout,1006.0,2.0,35.0,2
5491,Pai Layout,1550.0,2.0,90.0,3
5492,Pai Layout,1050.0,2.0,40.0,2
5493,Pai Layout,1400.0,2.0,67.0,3
5494,Pai Layout,1100.0,2.0,50.0,2
5495,Pai Layout,1255.0,2.0,80.0,2
5496,Pai Layout,1075.0,2.0,35.0,2
5497,Pai Layout,1400.0,2.0,57.5,2
5498,Pai Layout,1175.0,2.0,60.0,2
5499,Pai Layout,810.0,2.0,34.5,2
5500,Pai Layout,1000.0,2.0,34.0,2
5501,Pai Layout,1000.0,2.0,42.0,2
5502,Pai Layout,3800.0,6.0,175.0,6
5503,Pai Layout,1068.0,2.0,48.0,2
5504,Pai Layout,1510.0,2.0,65.0,3
5507,Panathur,1359.0,2.0,87.0,2
5508,Panathur,1438.0,2.0,100.0,2
5509,Panathur,1688.0,3.0,118.0,3
5511,Panathur,1198.0,2.0,77.0,2
5512,Panathur,1180.0,2.0,70.0,2
5513,Panathur,1546.0,3.0,99.0,3
5514,Panathur,1195.0,2.0,84.0,2
5517,Panathur,1000.0,2.0,65.3,2
5519,Panathur,1109.0,2.0,63.0,2
5520,Panathur,1000.0,2.0,68.0,2
5521,Panathur,1199.0,2.0,85.0,2
5522,Panathur,1255.0,2.0,79.0,2
5523,Panathur,1205.0,2.0,62.9,2
5524,Panathur,1210.0,2.0,85.0,2
5525,Panathur,1198.0,2.0,82.0,2
5526,Panathur,1235.0,2.0,65.0,2
5527,Panathur,1210.0,2.0,80.0,2
5528,Panathur,1199.0,2.0,85.0,2
5529,Panathur,1140.0,2.0,51.2,2
5530,Panathur,1210.0,2.0,77.0,2
5531,Panathur,1199.0,2.0,85.0,2
5532,Panathur,661.0,1.0,40.0,1
5533,Panathur,1713.0,3.0,120.0,3
5534,Panathur,1210.0,2.0,78.0,2
5536,Panathur,1050.0,2.0,60.0,2
5537,Panathur,1398.0,2.0,97.0,2
5538,Panathur,1065.0,2.0,58.0,2
5539,Panathur,1007.0,2.0,64.0,2
